Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;Season;Month;DayOfWeek;Total Goles;Resultado;Total Shots;Total Shots on Target;Total Corners
1993-10-16;Arsenal;Man City;0;0;D;0.0;0.0;D;Unknown;10.5;9.0;5.0;4.0;11.0;13.0;5.0;3.5;2.0;2.0;0.0;0.0;1993;10;Saturday;0;Empate;20.5;9.5;9.0
1993-10-16;Chelsea;Norwich;1;2;A;1.0;0.0;H;Unknown;21.0;4.0;8.0;2.0;10.0;12.0;7.0;2.0;1.0;2.0;0.0;0.0;1993;10;Saturday;3;Victoria Visitante;25.0;9.0;10.0
1993-10-16;Coventry;Southampton;1;1;D;0.0;0.0;D;Unknown;12.0;10.0;5.0;2.0;12.0;13.0;8.0;6.0;1.0;1.0;0.0;0.0;1993;10;Saturday;2;Empate;22.0;7.0;14.0
1993-10-16;Liverpool;Oldham;2;1;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;3;Victoria Local;24.0;10.0;11.0
1993-10-16;Man United;Tottenham;2;1;H;1.0;0.0;H;Unknown;15.0;9.0;6.0;4.0;12.0;10.0;5.0;3.0;2.0;1.0;0.0;0.0;1993;10;Saturday;3;Victoria Local;25.0;11.0;9.0
1993-10-16;Newcastle;QPR;1;2;A;0.0;0.0;D;Unknown;14.0;13.0;6.0;4.0;9.0;15.0;10.0;3.0;2.0;3.0;0.0;0.0;1993;10;Saturday;3;Victoria Visitante;24.0;12.0;13.0
1993-10-16;Sheffield Weds;Wimbledon;2;2;D;1.0;1.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;4;Empate;24.0;10.0;11.0
1993-10-16;Swindon;Everton;1;1;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;2;Empate;24.0;10.0;10.0
1993-10-16;West Ham;Aston Villa;0;0;D;1.0;0.0;H;Unknown;14.0;13.0;5.0;5.0;11.0;11.0;5.0;6.0;1.0;1.0;0.0;0.0;1993;10;Saturday;0;Empate;27.0;10.0;12.0
1993-10-17;Ipswich;Leeds;0;0;D;0.5;1.0;A;Unknown;11.0;10.5;6.0;5.0;9.0;11.5;6.5;6.0;0.5;1.5;0.5;0.0;1993;10;Sunday;0;Empate;21.5;11.0;12.5
1993-10-18;Blackburn;Sheffield United;0;0;D;1.0;1.0;D;Unknown;11.0;11.0;6.0;5.0;18.0;19.0;7.0;6.0;1.0;4.0;1.0;0.0;1993;10;Monday;0;Empate;22.0;11.0;13.0
1993-10-23;Aston Villa;Chelsea;1;0;H;0.0;0.0;D;Unknown;9.0;14.0;4.5;7.0;11.0;12.0;5.5;6.0;1.5;1.0;0.0;0.0;1993;10;Saturday;1;Victoria Local;26.0;11.5;11.0
1993-10-23;Everton;Man United;0;1;A;0.0;1.0;A;Unknown;11.0;12.0;5.0;6.0;12.0;11.0;6.0;6.0;2.0;1.0;0.0;0.0;1993;10;Saturday;1;Victoria Visitante;24.0;11.0;12.0
1993-10-23;Leeds;Blackburn;3;3;D;1.0;0.0;H;Unknown;15.0;15.0;8.0;8.0;15.0;18.0;4.0;5.0;2.0;1.0;0.0;0.0;1993;10;Saturday;6;Empate;32.0;14.0;8.0
1993-10-23;Man City;Liverpool;1;1;D;1.0;0.0;H;Unknown;10.5;11.0;5.0;4.0;10.0;11.0;6.0;5.0;1.0;2.0;0.0;0.0;1993;10;Saturday;2;Empate;22.0;9.0;11.0
1993-10-23;Norwich;West Ham;0;0;D;0.0;1.0;A;Unknown;13.0;12.0;3.0;5.0;10.0;11.0;4.0;5.0;1.0;1.0;0.0;0.0;1993;10;Saturday;0;Empate;27.0;9.0;7.0
1993-10-23;Oldham;Arsenal;0;0;D;0.0;1.0;A;Unknown;10.0;12.0;4.0;5.0;12.0;10.0;5.0;5.0;2.0;2.0;0.0;0.0;1993;10;Saturday;0;Empate;23.0;10.0;10.0
1993-10-23;QPR;Coventry;5;1;H;1.0;0.0;H;Unknown;12.0;10.0;6.0;5.0;11.0;16.0;5.0;4.0;1.0;3.0;0.0;0.0;1993;10;Saturday;6;Victoria Local;23.0;11.0;10.0
1993-10-23;Sheffield United;Sheffield Weds;1;1;D;1.0;0.0;H;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;2;Empate;24.0;10.0;11.0
1993-10-23;Tottenham;Swindon;1;1;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;2;Empate;24.0;10.0;11.0
1993-10-24;Southampton;Newcastle;2;1;H;0.0;0.0;D;Unknown;14.5;9.0;6.0;4.0;12.0;11.0;6.0;5.0;0.0;1.0;0.0;0.0;1993;10;Sunday;3;Victoria Local;24.0;10.5;11.0
1993-10-25;Wimbledon;Ipswich;0;2;A;1.0;0.0;H;Unknown;12.0;9.0;6.0;3.0;12.0;13.0;6.0;4.0;1.0;1.0;0.0;0.0;1993;10;Monday;2;Victoria Visitante;22.0;9.0;11.0
1993-10-30;Arsenal;Norwich;0;0;D;1.0;0.0;H;Unknown;20.0;10.0;8.0;3.0;8.0;10.0;8.0;3.0;1.0;2.0;0.0;0.0;1993;10;Saturday;0;Empate;26.0;12.0;11.0
1993-10-30;Blackburn;Tottenham;1;0;H;0.0;1.0;A;Unknown;12.0;9.0;7.0;5.0;14.0;11.0;5.0;5.0;1.0;1.0;0.0;0.0;1993;10;Saturday;1;Victoria Local;22.0;13.0;9.0
1993-10-30;Chelsea;Oldham;0;1;A;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;1;Victoria Visitante;24.0;10.0;11.0
1993-10-30;Ipswich;Everton;0;2;A;0.0;0.0;D;Unknown;12.0;9.0;4.0;6.0;11.0;10.0;5.0;6.0;1.0;1.0;0.0;0.0;1993;10;Saturday;2;Victoria Visitante;20.0;10.0;13.0
1993-10-30;Liverpool;Southampton;4;2;H;1.0;0.0;H;Unknown;16.0;7.0;7.0;3.0;8.0;9.0;6.0;4.0;0.0;1.0;0.0;0.0;1993;10;Saturday;6;Victoria Local;24.0;11.0;12.0
1993-10-30;Man United;QPR;2;1;H;1.0;0.0;H;Unknown;19.0;9.0;10.0;6.0;11.0;10.0;9.0;5.0;1.0;0.0;0.0;0.0;1993;10;Saturday;3;Victoria Local;28.0;16.0;16.0
1993-10-30;Newcastle;Wimbledon;4;0;H;1.0;1.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;4;Victoria Local;24.0;10.0;11.0
1993-10-30;Sheffield Weds;Leeds;3;3;D;0.0;1.0;A;Unknown;14.0;10.0;6.0;4.0;12.0;14.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;10;Saturday;6;Empate;25.0;10.0;11.0
1993-10-30;Swindon;Aston Villa;1;2;A;0.0;0.0;D;Unknown;14.0;10.0;6.0;4.0;12.0;13.0;6.0;5.0;1.0;2.0;0.0;0.0;1993;10;Saturday;3;Victoria Visitante;24.0;10.0;11.0
1993-10-31;Coventry;Sheffield United;0;0;D;1.0;0.0;H;Unknown;14.0;8.0;6.0;3.0;9.0;11.5;7.0;4.0;1.0;2.0;0.0;0.0;1993;10;Sunday;0;Empate;22.0;8.0;10.0
1993-01-11;West Ham;Man City;3;1;H;0.0;1.0;A;Unknown;9.0;14.0;3.0;6.0;11.0;11.0;4.0;5.0;2.0;2.0;0.0;0.0;1993;1;Monday;4;Victoria Local;23.0;10.0;10.0
1993-06-11;Arsenal;Aston Villa;1;2;A;0.0;0.0;D;Unknown;18.0;8.0;8.0;3.5;11.0;14.0;8.0;4.0;1.5;3.0;0.0;0.0;1993;6;Friday;3;Victoria Visitante;25.0;13.0;13.0
1993-06-11;Coventry;Everton;2;1;H;0.0;0.0;D;Unknown;9.0;8.0;5.0;4.0;9.0;22.0;15.0;3.0;0.0;1.0;0.0;0.0;1993;6;Friday;3;Victoria Local;17.0;9.0;18.0
1993-06-11;Ipswich;Sheffield Weds;1;4;A;1.0;0.0;H;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;6;Friday;5;Victoria Visitante;24.0;10.0;11.0
1993-06-11;Leeds;Chelsea;4;1;H;0.0;0.0;D;Unknown;8.0;15.0;4.0;5.0;16.0;15.0;4.0;6.0;2.0;1.0;0.0;0.0;1993;6;Friday;5;Victoria Local;23.0;12.0;10.0
1993-06-11;Liverpool;West Ham;2;0;H;1.0;0.0;H;Unknown;19.0;7.0;8.0;3.0;9.0;8.5;8.0;3.0;0.0;1.0;0.0;0.0;1993;6;Friday;2;Victoria Local;25.5;10.0;11.5
1993-06-11;QPR;Blackburn;1;0;H;0.5;0.5;D;Unknown;12.0;10.0;6.0;9.0;10.0;13.0;5.0;7.0;3.0;2.0;0.0;0.0;1993;6;Friday;1;Victoria Local;22.0;15.0;12.0
1993-06-11;Sheffield United;Norwich;1;2;A;1.0;0.0;H;Unknown;10.0;12.0;4.0;5.0;12.0;8.0;10.0;5.0;0.0;0.0;0.0;0.0;1993;6;Friday;3;Victoria Visitante;22.0;9.0;15.0
1993-06-11;Southampton;Tottenham;1;0;H;0.0;1.0;A;Unknown;12.0;13.0;4.0;5.0;14.0;11.0;4.0;6.0;1.0;3.0;0.0;0.0;1993;6;Friday;1;Victoria Local;24.0;10.0;11.0
1993-06-11;Wimbledon;Swindon;3;0;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;6;Friday;3;Victoria Local;24.0;10.0;11.0
1993-07-11;Man City;Man United;2;3;A;0.0;0.0;D;Unknown;16.0;8.5;5.0;3.0;10.0;12.0;7.0;4.0;1.5;2.0;0.0;0.0;1993;7;Sunday;5;Victoria Visitante;23.5;8.0;11.0
1993-08-11;Oldham;Newcastle;1;3;A;1.0;0.0;H;Unknown;13.0;10.0;6.0;4.0;11.0;11.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;8;Wednesday;4;Victoria Visitante;24.0;10.0;10.0
1993-11-20;Aston Villa;Sheffield United;1;0;H;0.0;0.0;D;Unknown;16.0;5.0;5.0;1.5;11.5;14.0;11.0;4.0;2.5;1.5;0.0;0.0;1993;11;Saturday;1;Victoria Local;20.5;6.5;15.0
1993-11-20;Blackburn;Southampton;2;0;H;1.0;0.0;H;Unknown;15.5;9.5;7.5;4.0;10.0;12.0;5.5;4.0;0.5;1.0;0.0;0.0;1993;11;Saturday;2;Victoria Local;25.0;12.0;9.5
1993-11-20;Chelsea;Arsenal;0;2;A;1.0;0.0;H;Unknown;12.0;11.0;5.0;5.0;12.0;13.0;5.0;5.0;2.0;2.0;0.0;0.0;1993;11;Saturday;2;Victoria Visitante;24.0;10.0;9.0
1993-11-20;Everton;QPR;0;3;A;1.5;0.0;H;Unknown;14.0;8.0;7.0;4.0;11.0;12.0;2.0;5.0;1.0;1.0;0.0;0.0;1993;11;Saturday;3;Victoria Visitante;22.0;10.0;9.0
1993-11-20;Man United;Wimbledon;3;1;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Saturday;4;Victoria Local;24.0;10.0;11.0
1993-11-20;Norwich;Man City;1;1;D;0.0;1.0;A;Unknown;7.0;17.0;3.0;9.0;8.0;7.0;3.0;12.0;2.0;1.0;0.0;0.0;1993;11;Saturday;2;Empate;26.0;12.0;15.0
1993-11-20;Sheffield Weds;Coventry;0;0;D;0.0;0.0;D;Unknown;12.0;10.0;6.0;5.0;11.0;16.0;5.0;4.0;1.0;3.0;0.0;0.0;1993;11;Saturday;0;Empate;23.0;11.0;10.0
1993-11-20;Swindon;Ipswich;2;2;D;1.0;0.0;H;Unknown;12.0;9.0;6.0;3.0;12.0;13.0;6.0;4.0;1.0;1.0;0.0;0.0;1993;11;Saturday;4;Empate;22.0;9.0;11.0
1993-11-20;Tottenham;Leeds;1;1;D;1.0;1.0;D;Unknown;13.0;15.0;5.0;5.0;15.0;13.0;4.0;5.0;2.0;1.0;0.0;0.0;1993;11;Saturday;2;Empate;26.0;12.0;8.0
1993-11-20;West Ham;Oldham;2;0;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Saturday;2;Victoria Local;24.0;10.0;11.0
1993-11-21;Newcastle;Liverpool;3;0;H;1.0;1.0;D;Unknown;8.0;12.0;4.0;6.0;11.0;11.0;4.0;6.0;2.0;2.0;0.0;0.0;1993;11;Sunday;3;Victoria Local;20.0;11.0;9.0
1993-11-22;Chelsea;Man City;0;0;D;1.0;0.0;H;Unknown;10.5;11.0;4.5;4.5;11.0;12.0;4.5;3.0;2.0;2.0;0.0;0.0;1993;11;Monday;0;Empate;21.5;10.0;8.5
1993-11-23;Blackburn;Coventry;2;1;H;0.0;0.0;D;Unknown;12.0;10.0;6.0;5.0;11.0;16.0;5.0;4.0;1.0;3.0;0.0;0.0;1993;11;Tuesday;3;Victoria Local;23.0;11.0;10.0
1993-11-23;Everton;Leeds;1;1;D;1.5;0.0;H;Unknown;15.0;8.0;7.0;2.0;8.0;15.0;5.0;4.0;1.0;2.0;0.0;0.0;1993;11;Tuesday;2;Empate;23.0;10.0;10.0
1993-11-24;Aston Villa;Southampton;0;2;A;0.0;0.0;D;Unknown;15.0;8.0;5.5;3.0;12.5;12.0;7.0;4.5;1.0;1.0;0.0;0.0;1993;11;Wednesday;2;Victoria Visitante;23.5;9.0;11.5
1993-11-24;Man United;Ipswich;0;0;D;2.0;0.0;H;Unknown;13.0;8.0;6.0;3.0;9.0;16.0;8.0;4.0;0.0;1.0;0.0;0.0;1993;11;Wednesday;0;Empate;22.0;9.0;12.0
1993-11-24;Newcastle;Sheffield United;4;0;H;0.5;0.0;H;Unknown;14.0;11.5;6.0;3.0;9.0;10.0;4.5;3.0;1.0;1.0;0.0;0.0;1993;11;Wednesday;4;Victoria Local;25.0;9.0;7.0
1993-11-24;Sheffield Weds;Oldham;3;0;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Wednesday;3;Victoria Local;24.0;10.0;11.0
1993-11-24;Swindon;QPR;1;0;H;1.0;0.0;H;Unknown;16.0;10.0;8.0;5.0;11.0;11.0;7.0;5.0;1.0;2.0;0.0;0.0;1993;11;Wednesday;1;Victoria Local;28.0;14.0;12.0
1993-11-24;Tottenham;Wimbledon;1;1;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Wednesday;2;Empate;24.0;10.0;11.0
1993-11-24;West Ham;Arsenal;0;0;D;0.0;1.0;A;Unknown;10.5;16.0;4.0;7.0;11.0;9.0;4.0;6.0;2.0;2.0;0.0;0.0;1993;11;Wednesday;0;Empate;27.0;11.5;10.0
1993-11-27;Arsenal;Newcastle;2;1;H;1.0;0.0;H;Unknown;16.0;5.0;8.0;2.0;11.0;11.0;7.0;3.0;2.0;2.0;0.0;0.0;1993;11;Saturday;3;Victoria Local;24.0;10.0;11.0
1993-11-27;Coventry;Man United;0;1;A;0.0;1.0;A;Unknown;4.0;11.0;2.0;6.0;17.0;8.0;3.0;9.0;1.0;1.0;0.0;0.0;1993;11;Saturday;1;Victoria Visitante;15.0;8.0;12.0
1993-11-27;Ipswich;Blackburn;1;0;H;1.0;0.0;H;Unknown;20.0;6.0;10.0;4.0;8.0;15.0;6.0;13.0;3.0;1.0;0.0;0.0;1993;11;Saturday;1;Victoria Local;26.0;14.0;19.0
1993-11-27;Leeds;Swindon;3;0;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Saturday;3;Victoria Local;24.0;10.0;11.0
1993-11-27;Man City;Sheffield Weds;1;3;A;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Saturday;4;Victoria Visitante;24.0;10.0;11.0
1993-11-27;Oldham;Norwich;2;1;H;1.0;0.0;H;Unknown;15.0;9.0;7.0;3.0;10.0;11.0;7.0;4.0;1.0;1.0;0.0;0.0;1993;11;Saturday;3;Victoria Local;25.0;11.0;11.0
1993-11-27;QPR;Tottenham;1;1;D;0.5;0.0;H;Unknown;12.0;16.0;5.0;8.0;13.0;10.0;3.0;6.0;1.0;1.0;0.0;0.0;1993;11;Saturday;2;Empate;29.0;12.0;8.0
1993-11-27;Sheffield United;Chelsea;1;0;H;0.5;1.0;A;Unknown;8.5;9.5;3.5;3.5;10.0;9.0;5.5;6.5;1.5;0.0;0.0;0.0;1993;11;Saturday;1;Victoria Local;17.0;8.5;11.5
1993-11-27;Wimbledon;Everton;1;1;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Saturday;2;Empate;24.0;10.0;10.0
1993-11-28;Liverpool;Aston Villa;2;1;H;1.0;0.0;H;Unknown;16.0;8.0;7.0;3.0;11.5;13.0;7.0;3.5;1.0;2.0;0.0;0.0;1993;11;Sunday;3;Victoria Local;25.0;10.5;11.0
1993-11-29;Southampton;West Ham;0;2;A;0.0;0.0;D;Unknown;11.0;13.0;5.0;4.0;12.0;11.0;4.0;4.0;1.0;2.0;0.0;0.0;1993;11;Monday;2;Victoria Visitante;25.0;10.0;9.0
1993-04-12;Coventry;Arsenal;1;0;H;0.5;0.0;H;Unknown;12.0;8.0;4.0;6.0;13.0;14.0;3.0;7.0;3.0;4.0;0.0;0.0;1993;4;Monday;1;Victoria Local;20.0;10.0;10.0
1993-04-12;Everton;Southampton;1;0;H;0.5;0.0;H;Unknown;13.0;11.0;5.0;4.0;9.0;14.0;5.0;6.0;0.0;1.0;0.0;0.0;1993;4;Monday;1;Victoria Local;23.0;9.0;13.0
1993-04-12;Ipswich;Oldham;0;0;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;4;Monday;0;Empate;24.0;10.0;11.0
1993-04-12;Leeds;Man City;3;2;H;0.0;1.0;A;Unknown;8.0;20.0;2.5;7.5;13.0;13.5;3.5;5.5;2.0;1.5;0.0;0.0;1993;4;Monday;5;Victoria Local;28.5;9.5;9.0
1993-04-12;Man United;Norwich;2;2;D;1.0;0.0;H;Unknown;17.0;8.0;9.0;3.0;8.0;9.0;7.0;3.0;0.0;1.0;0.0;0.0;1993;4;Monday;4;Empate;24.0;11.0;11.0
1993-04-12;QPR;Aston Villa;2;2;D;0.5;0.0;H;Unknown;17.0;8.0;9.0;4.0;11.0;14.0;11.0;4.0;1.0;2.0;0.0;0.0;1993;4;Monday;4;Empate;25.0;13.0;15.0
1993-04-12;Sheffield Weds;Liverpool;3;1;H;1.0;0.0;H;Unknown;10.0;13.0;4.0;6.0;11.0;11.0;4.0;5.0;1.0;1.0;0.0;0.0;1993;4;Monday;4;Victoria Local;23.0;10.0;10.0
1993-04-12;Swindon;Sheffield United;0;0;D;1.0;0.0;H;Unknown;14.0;8.0;6.0;3.0;9.0;11.5;7.0;4.0;1.0;2.0;0.0;0.0;1993;4;Monday;0;Empate;22.0;8.0;10.0
1993-04-12;Tottenham;Newcastle;1;2;A;1.0;0.0;H;Unknown;17.0;9.0;7.0;4.0;10.0;10.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;4;Monday;3;Victoria Visitante;27.0;12.0;11.0
1993-04-12;Wimbledon;West Ham;1;2;A;0.0;1.0;A;Unknown;15.0;10.0;6.0;4.0;11.0;11.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;4;Monday;3;Victoria Visitante;25.5;10.0;11.0
1993-05-12;Blackburn;Chelsea;2;0;H;1.0;1.0;D;Unknown;12.0;14.0;6.0;8.0;12.0;14.0;5.0;6.0;2.0;2.0;0.0;0.0;1993;5;Wednesday;2;Victoria Local;25.0;15.0;13.0
1993-06-12;Arsenal;Tottenham;1;1;D;1.0;0.0;H;Unknown;13.0;9.0;6.0;4.0;12.0;15.0;7.0;4.0;1.0;2.0;0.0;0.0;1993;6;Saturday;2;Empate;24.0;11.0;11.0
1993-07-12;Oldham;Swindon;2;1;H;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;7;Monday;3;Victoria Local;24.0;10.0;11.0
1993-07-12;Sheffield United;Man United;0;3;A;1.0;1.0;D;Unknown;12.0;14.0;6.0;6.5;15.0;10.0;5.5;3.5;2.0;1.5;0.0;0.0;1993;7;Monday;3;Victoria Visitante;26.0;13.5;9.0
1993-08-12;Aston Villa;Sheffield Weds;2;2;D;1.0;1.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;8;Thursday;4;Empate;24.0;10.0;11.0
1993-08-12;Liverpool;QPR;3;2;H;1.0;0.0;H;Unknown;25.0;10.0;15.0;2.0;9.0;5.0;14.0;5.0;2.0;3.0;0.0;0.0;1993;8;Thursday;5;Victoria Local;35.0;17.0;15.0
1993-08-12;Man City;Everton;1;0;H;0.0;0.0;D;Unknown;16.0;7.0;6.0;3.0;8.5;10.0;7.0;4.5;1.0;2.0;0.0;0.0;1993;8;Thursday;1;Victoria Local;22.5;9.5;11.0
1993-08-12;Southampton;Ipswich;0;1;A;1.0;1.0;D;Unknown;11.0;11.0;3.0;5.0;16.0;15.0;4.0;7.0;2.0;1.0;0.0;0.0;1993;8;Thursday;1;Victoria Visitante;22.0;9.0;12.0
1993-08-12;West Ham;Leeds;0;1;A;1.0;0.0;H;Unknown;15.5;12.0;7.0;4.5;11.5;11.0;5.5;5.5;3.0;2.0;0.0;0.0;1993;8;Thursday;1;Victoria Visitante;31.0;11.0;12.0
1993-11-12;Aston Villa;Wimbledon;0;1;A;1.0;1.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Friday;1;Victoria Visitante;24.0;10.0;11.0
1993-11-12;Chelsea;Ipswich;1;1;D;1.0;1.0;D;Unknown;23.0;7.0;9.0;3.0;11.0;12.0;11.0;4.0;2.0;2.0;0.0;0.0;1993;11;Friday;2;Empate;28.0;12.0;12.0
1993-11-12;Liverpool;Swindon;2;2;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Friday;4;Empate;24.0;10.0;11.0
1993-11-12;Man City;Tottenham;0;2;A;0.0;1.0;A;Unknown;15.5;9.0;6.0;4.0;11.0;10.5;6.5;4.0;1.0;2.0;0.0;0.0;1993;11;Friday;2;Victoria Visitante;25.0;11.0;10.0
1993-11-12;Newcastle;Man United;1;1;D;0.0;0.0;D;Unknown;13.0;12.0;5.0;6.0;11.0;12.0;4.0;4.0;1.0;2.0;0.0;0.0;1993;11;Friday;2;Empate;25.0;12.0;9.0
1993-11-12;Oldham;Blackburn;1;2;A;1.0;0.0;H;Unknown;13.0;10.0;7.0;5.0;12.0;13.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;11;Friday;3;Victoria Visitante;23.0;12.0;11.0
1993-11-12;Sheffield United;Everton;0;0;D;0.0;0.0;D;Unknown;9.0;7.0;4.0;2.5;11.0;11.5;5.5;4.5;1.5;2.5;0.0;0.0;1993;11;Friday;0;Empate;16.0;6.5;9.5
1993-11-12;Southampton;QPR;0;1;A;1.0;0.0;H;Unknown;18.0;7.5;9.0;2.5;9.5;13.0;6.0;3.0;1.5;2.0;0.0;0.0;1993;11;Friday;1;Victoria Visitante;25.5;11.5;9.0
1993-11-12;West Ham;Coventry;3;2;H;1.0;0.0;H;Unknown;21.0;13.0;9.0;4.0;13.0;16.0;5.0;4.0;2.0;5.0;0.0;0.0;1993;11;Friday;5;Victoria Local;34.0;13.0;9.0
1993-12-12;Arsenal;Sheffield Weds;1;0;H;1.0;0.0;H;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;12;Sunday;1;Victoria Local;24.0;10.0;11.0
1993-12-13;Norwich;Leeds;2;1;H;0.0;0.0;D;Unknown;14.0;13.0;3.0;6.0;14.0;23.0;5.0;0.0;1.0;4.0;0.0;0.0;1993;12;Monday;3;Victoria Local;27.0;9.0;5.0
1993-12-18;Blackburn;Man City;2;0;H;1.0;0.0;H;Unknown;11.0;11.5;6.0;5.0;14.0;10.5;4.0;3.5;2.0;1.0;0.0;0.0;1993;12;Saturday;2;Victoria Local;23.5;13.0;8.5
1993-12-18;Coventry;Oldham;1;1;D;0.0;0.0;D;Unknown;13.0;10.0;6.0;4.0;11.0;12.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;12;Saturday;2;Empate;24.0;10.0;11.0
1993-12-18;Everton;Newcastle;0;2;A;0.0;0.0;D;Unknown;15.0;11.0;7.0;4.0;13.0;12.0;4.0;4.0;2.0;2.0;0.0;0.0;1993;12;Saturday;2;Victoria Visitante;24.0;10.0;9.0
1993-12-18;Ipswich;Norwich;2;1;H;1.0;0.0;H;Unknown;15.0;9.0;7.0;3.0;10.0;11.0;7.0;4.0;1.0;1.0;0.0;0.0;1993;12;Saturday;3;Victoria Local;25.0;11.0;11.0
1993-12-18;Leeds;Arsenal;2;1;H;0.0;1.0;A;Unknown;9.0;9.0;4.0;6.0;12.0;11.0;4.0;4.0;1.0;2.0;0.0;0.0;1993;12;Saturday;3;Victoria Local;22.0;9.0;8.0
1993-12-18;Sheffield Weds;West Ham;5;0;H;0.0;1.0;A;Unknown;15.0;10.0;6.0;4.0;11.0;11.0;6.0;4.0;1.0;2.0;0.0;0.0;1993;12;Saturday;5;Victoria Local;25.5;10.0;11.0
1993-12-18;Swindon;Southampton;2;1;H;1.0;0.0;H;Unknown;13.0;11.0;5.0;4.0;11.0;12.0;6.0;5.0;1.0;1.0;0.0;0.0;1993;12;Saturday;3;Victoria Local;24.0;9.0;11.0
1993-12-18;Tottenham;Liverpool;3;3;D;0.0;1.0;A;Unknown;11.0;13.0;5.0;6.0;11.0;11.0;5.0;5.0;1.0;2.0;0.0;0.0;1993;12;Saturday;6;Empate;25.0;11.0;11.0
1993-12-18;Wimbledon;Sheffield United;2;0;H;1.0;0.0;H;Unknown;14.0;8.0;6.0;3.0;9.0;11.5;7.0;4.0;1.0;2.0;0.0;0.0;1993;12;Saturday;2;Victoria Local;22.0;8.0;10.0
1993-12-19;Man United;Aston Villa;3;1;H;1.0;0.0;H;Unknown;15.5;8.0;7.0;3.0;10.0;10.5;6.5;4.0;1.0;1.0;0.0;0.0;1993;12;Sunday;4;Victoria Local;23.5;11.0;11.0
1993-12-22;Newcastle;Leeds;1;1;D;0.0;1.0;A;Unknown;16.0;9.0;6.0;5.0;14.0;17.0;7.0;3.0;3.0;2.0;0.0;0.0;1993;12;Wednesday;2;Empate;24.0;11.0;9.0
1993-12-26;Man United;Blackburn;1;1;D;1.0;0.0;H;Unknown;20.0;10.0;11.0;4.0;8.0;15.0;7.0;3.0;1.0;2.0;0.0;0.0;1993;12;Sunday;2;Empate;27.0;14.0;11.0
